id,X,Y
188,56.91909206469125,-138.76725072403232
188,57.094610210061646,-138.79232474479952
188,57.24087533120365,-138.82993577595033
188,57.34743991946424,-138.88217331921533
188,57.52086856310404,-138.9051578382519
188,57.70265521366623,-138.90724733998252
188,57.930410902301624,-138.89679983132953
188,58.07249701998242,-138.88008381748472
188,58.18950911689602,-138.87381531229292
189,60.84317631475801,-145.19873705081898
189,61.70405102776519,-145.76708152154217
189,62.53149371308277,-146.08468578459335
189,63.59296059222754,-146.31870997842054
189,64.7965135890531,-146.59452420685975
189,66.53497902891228,-147.09600462220374
189,67.79703807419465,-147.37181885064294
189,68.90865299487382,-147.53897898909094
189,70.32115616475937,-147.63091706523733
189,71.43277108543856,-147.76464517599572
189,72.11812765307532,-147.8482252452197
189,72.9622863522377,-147.9485213282885
189,73.64764291987449,-147.9986693698229
189,74.73418381978645,-148.1574715013485
189,75.55326849818164,-148.2243355567277
189,76.28877310735282,-148.1825455221157
189,76.9657716680672,-148.1741875151933
189,77.89351043645358,-148.1491134944261
189,78.63737305254716,-148.1741875151933
189,79.37287766171835,-148.2410515705725
189,79.99137017397594,-148.2744835982621
189,81.00268901158631,-148.2159775498053
189,81.6462555446111,-148.2076195428829
189,82.64085836837667,-148.1491134944261
189,83.30949892216866,-148.0153853836677
189,84.01157150365023,-147.8816572729093
189,84.65513803667503,-147.8398672382973
189,85.1399024381742,-147.7730031829181
189,85.5661607912166,-147.72285514138372
189,86.0174931650262,-147.92344730752131
189,86.33509742807738,-147.9568793352109
189,86.79478780880936,-147.9568793352109
189,87.27955221030857,-147.8816572729093
189,87.67237853566135,-147.8732992659869
189,88.60011730404773,-147.89001527983172
189,89.31054789245171,-147.88165727290934
189,90.23828666083809,-148.04045940443493
189,91.31646955382766,-148.40821170902052
189,92.05197416299885,-148.2911996121069
189,93.12179904906603,-148.26612559133972
189,93.73193355440121,-148.28284160518453
189,94.33371005281398,-148.3664216744085
190,77.49690230178204,-121.36132618552449
190,78.48029104583718,-121.57666678641247
190,78.98275244790914,-121.83507550747807
190,79.5426380102179,-122.12937432869164
190,80.22454991302985,-122.39496106978683
190,80.8275035955162,-122.6677258309116
190,81.42327925797296,-122.7610400912964
190,82.11236918081451,-122.88306643179959
190,83.02397772457364,-123.04816089248038
190,83.93558626833278,-123.22761139322037
190,84.71799045155912,-123.43577397407876
190,85.5766082998696,-123.59746815987671
190,85.8210800023498,-123.53269360622812
190,86.08017821694419,-123.50344058199971
190,86.38315596788118,-123.51179858892212
190,86.61300115824719,-123.50135108026912
190,86.88254688149458,-123.49717207680791
190,87.03925951128957,-123.44911353700412
190,87.25029918608016,-123.41150250585332
190,87.41328032106696,-123.39896549546972
190,87.67655753912256,-123.38433898335552
190,87.87088120006834,-123.35299645739653
191,168.46505245103896,-113.54069633049915
191,168.66146561371534,-113.51980131319314
191,169.00832290099493,-113.39443120935715
191,169.38861221596412,-113.24398708475395
191,169.78143854131693,-113.16876502245236
191,170.1491908459025,-113.07682694630596
191,170.5336591643329,-112.94309883554756
191,170.9808125346813,-112.88041378362956
191,171.34438583580567,-112.90548780439676
191,171.69960113000766,-112.80937072478916
191,172.22615556611885,-112.70907464172036
191,172.52286481186405,-112.60042055172917
191,172.76524701261363,-112.51266147904397
192,174.90907578820918,-124.73206759959247
192,174.52878647324,-124.84490069304486
192,174.1693921755768,-124.94101777265247
192,173.8726829298316,-125.03713485226007
192,173.5717946806252,-125.10399890763927
192,173.28762244526362,-125.15414694917366
192,173.03270323413042,-125.26280103916486
192,172.77778402299722,-125.31712808416046
192,172.51450680494165,-125.30459107377686
192,172.32645164918765,-125.31294908069925
192,171.98377336536925,-125.31294908069925
192,171.76646518538686,-125.26698004262606
192,171.51572497771488,-125.30459107377686
192,171.09782463159488,-125.43414018107406
192,170.8220104031557,-125.45921420184125
192,170.62977624394048,-125.45921420184125
193,166.06212546084907,-142.07911096703316
193,166.37555072043907,-142.06657395664956
193,166.75584003540826,-142.01224691165396
193,167.26149945421344,-141.89941381820157
193,167.67522079687222,-141.81583374897755
193,167.88834997339342,-141.76568570744317
193,168.13073217414302,-141.71971666936997
193,168.465052451039,-141.65703161745196
193,168.82862575216342,-141.56927254476676
193,169.2214520775162,-141.48987147900397
193,169.46383427826578,-141.44808144439196
193,169.76472252747217,-141.41047041324117
193,169.97367270053218,-141.36450137516798
193,170.27456094973857,-141.28092130594396
193,170.56709119202256,-141.19734123671998
193,170.72589332354815,-141.14719319518557
193,170.93066449314694,-141.1054031605736
194,189.91587721737807,-130.03940199531647
194,190.30034553580848,-129.97253793993727
194,190.59287577809246,-129.90567388455807
194,191.02749213805726,-129.73015573918767
194,191.58747860185804,-129.62985965611887
194,191.90508286490922,-129.61314364227408
194,192.3313412179516,-129.60478563535167
194,192.757599570994,-129.47941553151568
194,192.9331177163644,-129.36240343460207
194,193.19221593095878,-129.2119593099989
194,193.45131414555317,-129.12002123385247
194,193.86085648475077,-128.9445030884821
194,194.17010274087957,-128.8859970400253
194,194.57128707315474,-128.8358489984909
194,195.18977958541234,-128.72719490849968
194,195.6996180076787,-128.6101828115861
194,196.3682585614707,-128.4931707146725
194,197.37957739908109,-128.3845166246813
194,198.6416364443634,-128.26332552430648
194,199.06789479740578,-128.21317748277207
194,199.46907912968098,-128.12123940662568
194,200.00399157271457,-128.0042273097121
194,200.62248408497214,-127.87885720587609
194,201.17411254185052,-127.80363514357448
194,201.7758890402633,-127.7033390605057
194,202.1770733725385,-127.6030429774369
194,202.67019578096009,-127.4943888874457
194,203.12152815476966,-127.4442408459113
194,204.05762493007845,-127.18514263131691
194,204.65104342156883,-127.03469850671371
194,205.20267187844723,-126.87589637518812
194,206.556668999876,-126.62515616751612
194,207.36739567134876,-126.42456400137853
194,208.12797430128714,-126.21561382831852
194,209.16436715966472,-125.90636757218974
194,209.4819714227159,-125.77263946143134
194,210.0252418726719,-125.64726935759535
194,210.71059844030867,-125.72249141989691
194,211.39177600448426,-125.70159640259091
194,212.01862652366424,-125.69323839566852
194,212.67890907053382,-125.66398537144012
194,212.9589023024342,-125.64726935759532
194,213.3768026485542,-125.57622629875492
194,213.71112292545018,-125.49264622953092
194,214.07051722311337,-125.39652914992332
194,214.42573251731537,-125.37145512915612
194,214.72662076652176,-125.37145512915612
194,215.02750901572816,-125.32548609108292
194,215.44540936184814,-125.22101100455293
195,187.55682976353074,-117.85133840072702
195,187.67593136217496,-117.81581687130682
195,187.83055449023934,-117.80327986092323
195,187.95174559061414,-117.82208537649862
195,188.04786267022175,-117.83044338342103
195,188.13771124463753,-117.78656384707843
195,188.24427583289813,-117.69880477439322
195,188.32367689866095,-117.64447772939762
195,188.41352547307673,-117.60895619997743
195,188.57441710633293,-117.58179267747963
195,188.7311297361279,-117.55462915498182
195,188.88366336246173,-117.49612310652503
195,189.01112296802833,-117.46478058056603
195,189.12186655975012,-117.43970655979884
195,189.53861694380024,-117.28062179869715
195,190.12721458622738,-117.25190971857876
195,190.78041440892093,-117.16577347822357
195,191.3187659111409,-117.05810317777957
195,191.75662513294648,-116.91454277718759
195,192.21601841484085,-116.7853384166548
195,192.43135901572882,-116.6417780160628
195,192.7113017968832,-116.50539563550042
195,193.14198299865916,-116.32594513476043
195,193.50088400013914,-116.15367265405004
195,193.96745530206312,-116.01729027348765
195,194.2617541232767,-115.97422215331005
195,194.66372324493426,-115.91679799307326
195,195.69018010916764,-115.79477165257073
195,196.3577359719204,-115.68710135212675
195,197.02529183467314,-115.59378709174194
195,197.4918631365971,-115.50765085138676
195,197.92972235840267,-115.37844649085396
196,118.13522426607832,-154.5450782917927
196,118.39014347721152,-154.5200042710255
196,118.63670468142232,-154.4865722433359
196,118.89998189947791,-154.4656772260299
196,119.2593761971411,-154.43642420180151
196,119.57698046019229,-154.3946341671895
196,119.79846764363589,-154.3862761602671
196,120.02413383054068,-154.4113501810343
196,120.94769359546585,-154.60358434024948
196,121.34051992081864,-154.7164174337019
196,122.35183875842901,-154.8459665409991
196,122.9494362533806,-154.7832814890811
196,123.3213675614274,-154.8083555098483
196,123.71837289024138,-154.82507152369308
196,124.22403230904656,-154.6620903887063
196,124.49566753402456,-154.5617943056375
196,124.73804973477415,-154.6286583610167
196,125.14341307051053,-154.5450782917927
196,125.38997427472134,-154.5367202848703
196,125.83712764506973,-154.6955224163959
196,126.20487994965531,-154.7665654752363
196,126.5433792300125,-154.7164174337019
196,127.1618717422701,-154.6997014198571
196,127.70932119568728,-154.6913434129347
196,128.21498061449248,-154.6829854060123
196,129.16361440018485,-154.74567045793032
196,129.85314997128282,-154.6746273990899
196,130.51761152161362,-154.5701523125599
196,130.9814809058068,-154.4991092537195
197,129.98269907858003,-152.1839413362148
197,129.64837880168403,-152.37617549542998
197,129.30987952132685,-152.51408260964956
197,129.06331831711606,-152.64363171694677
197,128.64123896753486,-152.72303278270957
197,128.35288772871206,-152.81914986231718
197,127.92662937566968,-152.94869896961436
197,127.49619201916609,-153.02810003537715
197,127.09082868342969,-153.05735305960556
197,126.71889737538291,-153.12839611844595
197,126.26756500157332,-153.13675412536836
197,126.05025682159092,-153.11168010460116
199,65.56753972764491,-151.79529401432316
199,65.9979770841485,-151.87469508008596
199,66.32393935412209,-151.94155913546516
199,66.68751265524648,-152.00842319084435
199,67.38122722980566,-152.06692923930115
199,67.71972651016284,-152.05021322545636
199,68.06240479398124,-151.99588618046076
199,68.35075603280403,-151.95409614584875
199,68.70179232354482,-151.93738013200394
199,69.01103857967361,-151.93320112854275
199,69.2116307458112,-151.89141109393074
199,69.47072896040561,-151.72842995894396
199,69.6546051126984,-151.61559686549157
199,69.82176525114639,-151.51947978588396
199,70.02235741728398,-151.47351074781076
199,70.28981363880078,-151.48186875473317
199,70.43189975648158,-151.48604775819436
199,70.84980010260156,-151.41918370281516
199,71.12979333450195,-151.38157267166437
199,71.45575560447556,-151.35231964743596
199,71.71485381906994,-151.30635060936277
199,72.04081608904353,-151.22277054013878
199,72.28319828979313,-151.14754847783718
199,72.48379045593072,-151.0765054189968
198,35.449461782777306,-149.60967520411566
198,35.921689173892894,-149.57206417296487
198,36.30197848886208,-149.57206417296487
198,36.770026876516475,-149.55952716258128
198,37.100168149951266,-149.55952716258128
198,37.60582756875645,-149.53863214527527
198,38.05715994256604,-149.49684211066327
198,38.45834427484123,-149.45087307259007
198,38.78430654481482,-149.42162004836166
200,24.416892645209604,-150.51651895519615
200,24.663453849420396,-150.60427802788135
200,24.968521102087987,-150.68785809710533
200,25.177471275147983,-150.71711112133374
200,25.369705434363176,-150.73800613863975
200,25.515970555505174,-150.76725916286813
200,25.76253175971597,-150.80069119055773
200,26.00909296392676,-150.81740720440254
200,26.15953708852996,-150.77561716979054
200,26.289086195827153,-150.76308015940694
200,26.42699331004675,-150.75890115594575
200,26.585795441572344,-150.80069119055773
200,26.78638760770994,-150.86337624247574
200,26.995337780769933,-150.93859830477734
200,27.22518297113593,-150.97203033246694
200,27.409059123428722,-150.98874634631173
200,27.57204025841552,-150.97620933592813
200,27.693231358790314,-150.93024029785494
200,27.776811428014312,-150.88009225632055
200,27.94397156646231,-150.86755524593693
200,28.169637753367102,-150.87591325285933
200,28.3409768952763,-150.89262926670415
200,28.57082208564229,-150.90098727362653
200,28.821562293314287,-150.89262926670415
200,29.00961744906828,-150.89680827016534
200,29.197672604822277,-150.92188229093253
200,29.59467793363627,-150.99710435323416
201,24.299880548296002,-151.18515950898814
201,24.571515773273994,-151.25620256782852
201,24.76792893595039,-151.23112854706133
201,25.031206154005982,-151.22277054013892
201,25.24433533052718,-151.24366555744493
201,25.46164351050957,-151.24784456090615
201,25.649698666263568,-151.22694954360014
201,25.85029083240116,-151.20187552283292
201,26.046703995077557,-151.16426449168213
201,26.27237018198235,-151.16426449168213
201,26.510573379270745,-151.23530755052252
201,26.59833245195594,-151.23948655398374
201,26.778029600787537,-151.22694954360014
201,26.899220701162335,-151.18515950898814
201,27.04966482576553,-151.13083246399253
201,27.158318915756727,-151.08486342591934
201,27.31712104728232,-151.05561040169093
201,27.509355206497517,-151.07650541899693
201,27.676515344945514,-151.07650541899693
201,27.80188544878151,-151.05143139822974
202,24.299880548296006,-150.00250152946856
202,24.675990859803996,-150.02339654677456
202,24.91837306055359,-150.01085953639097
202,25.190008285531583,-149.96489049831777
202,25.461643510509575,-149.91892146024455
202,25.858648839323564,-149.87713142563257
202,26.10938904699556,-149.84787840140416
202,26.38520327543475,-149.79773035986977
202,26.43953032043035,-149.79773035986977
202,26.83235664578314,-149.72250829756817
202,27.14578190537313,-149.76429833218018
203,34.08710665442614,-151.2060545262942
203,34.36709988632653,-151.3147086162854
203,34.68052514591652,-151.3815726716646
203,35.11096250242011,-151.4150046993542
203,35.420208758548895,-151.45679473396618
203,35.81303508390169,-151.46515274088858
203,36.20168240579328,-151.46933174434977
203,36.51092866192207,-151.5069427755006
203,36.84106993535686,-151.5194797858842
203,37.19210622609765,-151.5278377928066
203,37.41359340954125,-151.53619579972897
203,37.74373468297604,-151.5612698204962
204,38.721621492896816,-149.80399886506163
204,38.525208330220416,-149.85205740486543
204,38.34133217792762,-149.89593694120805
204,38.20760406716923,-149.92518996543643
204,38.03417542352943,-149.94817448447304
204,37.82522525046944,-149.96071149485664
204,37.69776564490284,-149.93563747408945
204,37.47209945799805,-149.89802644293863
204,37.43030942338605,-149.90638444986104
204,37.20255373475065,-149.97742750870142
204,37.09389964475945,-150.02548604850523
204,36.96644003919286,-150.06100757792544
204,36.83689093189566,-150.07772359177022
204,36.680178302100664,-150.06100757792544
204,36.496302149807875,-150.02130704504404
204,36.29570998367028,-149.97742750870142
204,36.11810233656928,-149.94608498274243
204,35.944673692929484,-149.92101096197524
206,35.8966151531257,-148.47298626266948
206,36.26018845425009,-148.48552327305308
206,36.57361371384008,-148.5022392868979
206,36.93718701496447,-148.53149231112627
206,37.313297326472465,-148.5356713145875
206,37.676870627596855,-148.5147762972815
206,38.00283289757044,-148.4688072592083
206,38.362227195233636,-148.43955423497988
206,38.792664551737225,-148.44373323844107
206,39.026688745564414,-148.4479122419023
206,39.469663112451606,-148.46044925228588
206,39.7245823235848,-148.48970227651427
206,40.196809714700386,-148.51059729382027
206,40.37232786007078,-148.51059729382027
206,40.72754315427277,-148.49388127997548
205,17.626012020759795,-142.22537608817575
205,17.960332297655786,-142.27970313317135
205,18.348979619547375,-142.35910419893415
205,18.57882480991337,-142.49283230969255
205,18.817028007201763,-142.58894938930013
205,19.08866323217976,-142.61820241352854
205,19.34776144677415,-142.60566540314494
205,19.63193368213574,-142.61820241352854
205,19.982969972876532,-142.63909743083454
205,20.46773437437572,-142.58477038583894
205,20.668326540513313,-142.49701131315373
205,20.90652973780171,-142.42596825431335
205,21.1990599800857,-142.38835722316253
205,21.59606530889969,-142.34238818508933
205,21.95545960656288,-142.30059815047736
205,22.243810845385674,-142.28388213663254
205,22.70350122611766,-142.27970313317135
205,22.870661364565656,-142.30059815047736
205,23.167370610310847,-142.32985117470574
205,23.459900852594842,-142.34656718855055
205,23.689746042960834,-142.34656718855055
208,15.71620743899144,-144.45278493299537
208,15.143683964807057,-144.47785895376256
208,14.897122760596261,-144.50293297452976
208,14.62548753561827,-144.52382799183576
208,14.378926331407476,-144.55726001952536
208,13.965204988748688,-144.60322905759855
208,13.727001791460292,-144.66173510605535
208,13.438650552637501,-144.73695716835695
208,13.13776230343111,-144.79546321681374
208,12.790905016151518,-144.85814826873175
208,12.456584739255527,-144.90829631026614
208,12.134801472743135,-144.97933936910655
208,11.842271230459144,-145.05038242794694
208,11.533024974330353,-145.11306747986495
208,11.148556655899963,-145.17157352832174
208,10.85184741015477,-145.22590057331735
208,10.45066307787958,-145.28440662177414
208,10.162311839056787,-145.34291267023093
208,9.903213624462396,-145.38052370138175
208,9.635757402945602,-145.40977672561013
208,8.946221831847621,-145.56857885713572
208,8.557574509956032,-145.64797992289851
208,7.826248904246051,-145.7524550094285
208,7.3164104819796645,-145.8443930855749
208,6.844183090864077,-145.9321521582601
208,6.614337900498084,-145.9781211963333
208,5.740926177107307,-146.1745343590097
208,5.402426896750115,-146.2205033970829
208,5.193476723690122,-146.2999044628457
208,4.804829401798532,-146.3876635355309
208,4.311706993376944,-146.5255706497505
208,3.7558995330373595,-146.5464656670565
209,14.738320629070678,-149.1081947887721
209,14.416537362558286,-149.1667008372289
209,14.161618151425092,-149.2669969202977
209,13.9359519645203,-149.34639798606048
209,13.806402857223102,-149.3756510102889
209,13.51805161840031,-149.37983001375008
209,13.426113542253912,-149.37983001375008
209,13.033287216901122,-149.3756510102889
209,12.686429929621532,-149.37983001375008
209,12.523448794634735,-149.3965460275949
209,12.201665528122344,-149.4968421106637
209,12.067937417363948,-149.57206417296527
209,11.152735659361174,-150.10279761253767
209,11.090050607443175,-150.19473568868406
209,10.88945844130558,-150.30338977867527
209,10.48409510556919,-150.54995098288606
209,10.082910773294001,-150.67950009018324
209,9.848886579466807,-150.72546912825644
209,9.468597264497618,-150.77143816632966
209,9.230394067209224,-150.80904919748045
209,9.025622897610429,-150.84248122517005
209,7.776100862711663,-151.37321466474242
209,7.379095533897673,-151.48604775819484
209,7.186861374682478,-151.50694277550082
209,6.9988062189284825,-151.48186875473363
209,6.785677042407289,-151.45261573050524
209,6.597621886653293,-151.43172071319924
209,6.234048585528903,-151.44007872012162
209,6.066888447080908,-151.46515274088884
209,5.912265319016512,-151.56126982049642
209,5.841222260176114,-151.59888085164724
209,5.636451090577319,-151.70753494163841
209,5.540334010969722,-151.76604099009523
209,5.423321914056125,-151.82872604201322
209,5.327204834448528,-151.87887408354763
209,5.210192737534931,-151.9624541527716
209,4.955273526401737,-152.054392228918
209,4.8257244191045405,-152.07946624968523
207,0.7595540513570525,-153.62569753032923
207,0.5338878644522582,-153.60062350956204
207,0.1703145633278682,-153.60062350956204
207,-0.20161674471892166,-153.63405553725164
207,-0.3645978797057179,-153.74688863070403
207,-0.5234000112313133,-153.88061674146243
207,-0.65712812198971,-153.97673382107004
207,-1.0123434161917002,-154.07285090067762
207,-1.3383056861652918,-154.13553595259563
207,-1.5723298799924859,-154.16060997336282
207,-1.9359031811168759,-154.01434485222083
207,-2.1950013957112686,-153.85554272069524
207,-2.4917106414564607,-153.69674058916965
207,-2.7382718456672546,-153.54211746110525
207,-3.1185611606364443,-153.37495732265725
207,-4.4391262543756085,-153.17018615305847
207,-4.623002406668404,-153.18272316344206
207,-5.103587804706391,-153.15347013921365
207,-5.383581036606784,-153.14093312883006
207,-5.88924045541197,-153.10750110114046
207,-6.319677811915559,-153.04063704576126
207,-6.754294171880348,-152.89019292115808
207,-7.715464967956321,-152.85258189000731
207,-8.037248234468713,-152.82750786924012
207,-8.781110850562293,-152.72303278271013
207,-9.107073120535885,-152.68542175155935
207,-9.228264220910681,-152.60184168233533
210,-24.088800528937483,-149.62221221449983
210,-23.85059733164909,-149.6305702214222
210,-23.612394134360695,-149.6096752041162
210,-23.361653926688703,-149.58042217988782
210,-23.07330268786591,-149.5177371279698
210,-22.814204473271516,-149.46758908643542
210,-22.509137220603925,-149.417441044901
210,-22.254218009470733,-149.38818802067263
210,-21.91989773257474,-149.3631139999054
210,-21.660799517980347,-149.32550296875462
210,-21.443491337997955,-149.250280906453
210,-21.22200415455436,-149.17923784761263
210,-20.950368929576367,-149.11237379223343
210,-20.783208791128374,-149.09147877492742
210,-20.586795628451977,-149.08312076800502
210,-20.285907379245586,-149.062225750699
210,-20.02680916465119,-149.02461471954823
210,-19.851291019280797,-148.99118269185863
210,-19.5963718081476,-148.96610867109143
210,-19.31219957278601,-148.98282468493622
210,-19.090712389342418,-148.97864568147503
210,-18.88176221628242,-148.97864568147503
210,-18.62684300514923,-148.97864568147503
210,-18.497293897852032,-148.98700368839744
210,-18.30088073517564,-149.00371970224222
210,-18.066856541348443,-148.98700368839744
211,-27.064250993311774,-142.40089423354652
211,-27.302454190600166,-142.49283230969294
211,-27.636774467496156,-142.54298035122733
211,-27.983631754775747,-142.55969636507214
211,-28.280341000520938,-142.57223337545574
211,-28.476754163197334,-142.61402341006774
211,-28.719136363946927,-142.67670846198573
211,-28.907191519700923,-142.73521451044252
211,-29.174647741217715,-142.80207856582172
211,-29.36270289697171,-142.85640561081732
211,-29.542400045803305,-142.88983763850692
211,-29.885078329621695,-142.89819564542933
211,-30.13999754075489,-142.90655365235173
211,-30.378200738043283,-142.83968959697253
211,-30.574613900719676,-142.74357251736492
211,-30.97579823299487,-142.73103550698133
211,-31.25161246143406,-142.75610952774852
211,-31.427130606804454,-142.81043657274412
212,-22.12048989871231,-140.2612444614122
212,-21.87810769796272,-140.2403494441062
212,-21.48110236914873,-140.2236334302614
212,-21.247078175321533,-140.236170440645
212,-20.779029787667145,-140.2027384129554
212,-20.29844438962916,-140.2069174164166
212,-19.755173939673174,-140.2069174164166
212,-19.249514520867987,-140.1985594094942
212,-18.810719157441998,-140.152590371421
212,-18.305059738636814,-140.0815473125806
212,-17.95402344789602,-140.0230412641238
212,-17.68238822291803,-139.97289322258942
212,-17.29791990448764,-139.93946119489982
212,-16.96359962759165,-139.9102081706714
212,-16.54987828493286,-139.8558811256758
212,-16.22391601495927,-139.8099120876026
212,-15.680645565003282,-139.734690025301
212,-15.258566215422093,-139.67618397684421
212,-14.886634907375303,-139.63857294569343
212,-14.660968720470509,-139.60514091800383
213,-31.870104973691642,-139.21231459265113
213,-31.427130606804454,-139.22903060649594
213,-31.101168336830863,-139.24574662034073
213,-30.771027063396073,-139.24574662034073
213,-30.465959810728478,-139.27082064110792
213,-30.048059464608492,-139.3167896791811
213,-29.517326025036105,-139.35857971379312
213,-29.149573720450515,-139.38783273802153
213,-28.673167325873727,-139.40872775532753
213,-28.18004491745214,-139.42962277263354
213,-27.81647161632775,-139.44633878647832
213,-27.34842322867336,-139.55499287646953
213,-27.01828195523857,-139.6176779283875
213,-26.68396167834258,-139.6720049733831
213,-26.34128339452419,-139.7179740114563
213,-26.002784114167,-139.8391651118311
213,-25.756222909956207,-139.9394611948999
214,-21.932434742958307,-140.88391597713112
214,-21.660799517980312,-140.90898999789832
214,-21.46438635530392,-140.92570601174313
214,-21.213646147631923,-140.93406401866554
214,-20.937831919192732,-140.93406401866554
214,-20.65783868729234,-140.94242202558792
214,-20.36948744846955,-140.95078003251032
214,-20.106210230413954,-140.97167504981633
214,-19.951587102349556,-140.98003305673873
215,-21.593935462601124,-138.62307510462202
215,-20.808282811895545,-138.55621104924282
215,-20.390382465775556,-138.5478530423204
215,-19.571297787380377,-138.48934699386362
215,-19.13668142741559,-138.4391989523292
215,-18.559978949770006,-138.33054486233803
215,-17.86626437521082,-138.26368080695883
215,-17.28120389064284,-138.18010073773482
215,-16.687785399152453,-138.14666871004522
215,-16.04421886612767,-138.14666871004522
215,-15.392294326180489,-138.18010073773482
215,-14.807233841612504,-138.18845874465723
215,-14.163667308587721,-138.12995269620043
215,-12.726090117934955,-138.10487867543324
215,-11.789993342626179,-138.07144664774364
215,-11.188216844213395,-138.08816266158843
215,-10.561366325033411,-138.11323668235562
215,-10.026453881999826,-138.10487867543324
215,-8.580518684424664,-138.07144664774364
215,-8.154260331382277,-137.97115056467484
215,-7.4103977152886955,-137.77891640545963
215,-6.733399154574315,-137.62011427393404
215,-6.13998066308393,-137.48638616317564
216,48.98107499014273,-138.28248632253454
216,49.32793227742232,-138.26577030868972
216,49.58703049201671,-138.26577030868972
216,49.79180166161551,-138.27830731907332
216,50.09686891428309,-138.2365172844613
216,50.71536142654068,-138.24069628792253
216,51.28788490072506,-138.19890625331053
216,51.572057136086656,-138.18636924292693
216,51.87294538529304,-138.17383223254333
217,33.593984246004766,-136.98281624610138
217,34.10382266827115,-137.20430342954498
217,34.44650095208954,-137.39235858529898
217,34.759926211679534,-137.53444470297978
217,35.131857519726324,-137.60548776182017
217,35.395134737781916,-137.64309879297096
217,35.7712450492899,-137.66399381027696
217,36.21004041271589,-137.65145679989337
217,36.569434710379085,-137.63056178258736
217,36.849427942279476,-137.63891978950977
217,37.125242170718664,-137.70160484142775
217,37.45120444069226,-137.78100590719055
217,37.75627169335985,-137.83951195564734
217,38.42073324369063,-137.88965999718175
217,38.75505352058662,-137.91055501448776
217,39.281607956697805,-137.98577707678936
217,39.695329299356594,-138.02338810794015
217,40.125766655860176,-138.06935714601335
217,40.50187696736817,-138.09861017024176
217,40.86545026849256,-138.11950518754773
217,41.04096841386295,-138.14875821177614
218,35.8213930908243,-137.82279594180255
218,36.147355360797896,-137.88130199025937
218,36.58197172076268,-137.91055501448776
218,36.924650004581075,-137.91473401794897
218,37.26732828839946,-137.92727102833257
218,37.65179660682985,-137.94398704217735
219,23.085880042817678,-135.85239580984683
219,23.432737330097268,-135.85239580984683
219,23.70855155853646,-135.81060577523482
219,23.98436578697565,-135.75209972677803
219,24.35629709502244,-135.68523567139883
219,24.71151238922443,-135.64344563678682
219,25.04165366265922,-135.60583460563603
219,25.34672091532681,-135.57658158140762
219,25.7019362095288,-135.55986556756284
219,26.02371947604119,-135.58911859179125
220,16.86334388909106,-128.35108459699305
220,17.356466297512647,-128.35108459699305
220,17.82869368862823,-128.27168353123025
220,18.20898300359742,-128.15885043777786
220,18.55166128741581,-128.01258531663586
220,19.036425688914996,-127.85796218857148
220,19.341492941582587,-127.76184510896388
220,19.663276208094977,-127.64901201551149
220,19.97252246422377,-127.49438888744709
220,20.53250892802455,-127.33976575938269
220,20.96294628452814,-127.23946967631389
220,21.593975807169322,-127.17678462439589
221,-150.86931803308855,-111.08344229531511
221,-150.61439882195535,-111.08344229531511
221,-150.34694260043855,-111.06672628147031
221,-150.11709741007257,-111.0792632918539
221,-149.82038816432737,-111.1586643576167
221,-149.603079984345,-111.1628433610779
221,-148.9804084686262,-111.2756764545303
221,-148.725489257493,-111.2547814372243
221,-148.41624300136422,-111.23388641991829
221,-148.05266970023982,-111.1962753887675
224,71.002333728936,-73.93210152524809
224,72.18081270499437,-73.97389155986008
224,73.14198350107034,-74.10761967061848
224,74.05300625561192,-74.19119973984247
224,75.12283114167909,-74.27477980906647
224,75.91684179930706,-74.34164386444567
224,76.76935850539184,-74.27477980906647
224,77.58844318378702,-74.17448372599767
225,164.9714055574768,-116.92986813753369
225,165.68183614588077,-116.7543499921633
225,166.54271085888794,-116.7209179644737
225,167.6626837864895,-116.6540539090945
225,168.9163848248495,-116.4952517775689
225,169.72711149632227,-116.3949556945001
225,170.73007232701025,-116.3364496460433
225,171.8834772823014,-116.17764751451772
225,172.3515256699558,-116.14421548682812
225,173.82253488829815,-115.49229094688093
225,174.90907578821012,-115.06603259383854
225,175.69472843891572,-114.73171231694255
226,154.44867484217548,-113.39861021281982
226,154.1728606137363,-113.44040024743181
226,153.8552563506851,-113.47801127858261
226,153.6546641845475,-113.48219028204382
226,153.45407201840993,-113.48219028204382
226,153.27855387303953,-113.53233832357822
226,153.04870868267352,-113.62009739626342
226,152.77289445423435,-113.7245724827934
226,152.66006136078192,-113.7747205243278
226,152.52633325002355,-113.841584579707
226,152.37588912542034,-113.86665860047421
226,152.24216101466195,-113.84994258662941
226,152.12514891774836,-113.83322657278461
226,151.93291475853314,-113.86665860047421
226,151.86605070315395,-113.90009062816381
226,151.69471156124476,-113.9377016593146
226,151.50247740202957,-113.96695468354301
226,151.22248417012918,-114.0045657146938
226,150.9968179832244,-114.0212817285386
226,150.84219485516,-114.0421767458446
226,150.6039916578716,-114.0965037908402
226,150.4828005574968,-114.1215778116074
226,150.31981942251,-114.155009839297
226,150.1777333048292,-114.20097887737019
227,29.30005818962245,-113.07682694630743
227,29.571693414600446,-113.09354296015223
227,29.822433622272438,-113.05593192900143
227,30.05645781609963,-112.96817285631623
227,30.357346065306025,-112.86369776978624
227,30.654055311051216,-112.78011770056224
227,30.988375587947207,-112.72996965902784
227,31.301800847537198,-112.70489563826064
